TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
25,136716,Friday,3700093032.0,1,HOUSEHOLD CHEMICALS/SUPP,512.0
7,136740,Friday,2840043143.0,1,IMPULSE MERCHANDISE,808.0
7,136740,Friday,5040073942.0,1,COMM BREAD,3704.0
25,136745,Friday,5217574798.0,1,BOYS WEAR,254.0
25,136745,Friday,7871544716.0,1,MENS WEAR,4900.0
25,136745,Friday,60538813447.0,1,SHOES,1210.0
25,136745,Friday,68210220201.0,1,MENS WEAR,8513.0
7,136746,Friday,1099500870.0,1,BAKERY,2001.0
7,136746,Friday,2200000898.0,1,IMPULSE MERCHANDISE,135.0
7,136746,Friday,7218063244.0,1,FROZEN FOODS,9117.0
7,136746,Friday,4011.0,1,PRODUCE,5501.0
7,136746,Friday,7778202171.0,1,PRE PACKED DELI,7251.0
7,136757,Friday,4470003330.0,1,PRE PACKED DELI,7554.0
38,136762,Friday,3800039122.0,1,GROCERY DRY GOODS,3600.0
38,136762,Friday,4235.0,1,PRODUCE,5580.0
38,136762,Friday,3800012841.0,1,GROCERY DRY GOODS,3555.0
38,136762,Friday,60538816580.0,1,SHOES,1241.0
38,136762,Friday,3663203581.0,1,DAIRY,1430.0
38,136762,Friday,7874235188.0,1,DAIRY,1508.0
38,136762,Friday,1700009245.0,1,PERSONAL CARE,3183.0
38,136762,Friday,3800093774.0,1,GROCERY DRY GOODS,3559.0
38,136762,Friday,30573017130.0,1,PHARMACY OTC,2035.0
38,136762,Friday,68779716029.0,1,MEDIA AND GAMING,9640.0
38,136762,Friday,1700013138.0,1,PERSONAL CARE,3183.0
38,136770,Friday,4133112466.0,4,GROCERY DRY GOODS,4290.0
38,136770,Friday,7874235186.0,1,DAIRY,1508.0
25,136784,Friday,5107101035.0,1,MENS WEAR,1605.0
25,136784,Friday,88530617623.0,1,MENS WEAR,1101.0
25,136784,Friday,88530631580.0,1,MENS WEAR,1101.0
25,136784,Friday,7289000016.0,1,"LIQUOR,WINE,BEER",1107.0
38,136806,Friday,2900000822.0,1,DAIRY,1251.0
38,136806,Friday,7874212310.0,1,MEAT - FRESH & FROZEN,6087.0
38,136806,Friday,4093.0,1,PRODUCE,4008.0
38,136806,Friday,7524310116.0,1,DAIRY,1405.0
38,136806,Friday,7874235186.0,1,DAIRY,1508.0
38,136806,Friday,1800000115.0,1,DAIRY,1303.0
38,136806,Friday,1600027529.0,1,GROCERY DRY GOODS,3555.0
38,136806,Friday,7874237170.0,1,GROCERY DRY GOODS,3556.0
38,136806,Friday,2000010591.0,1,GROCERY DRY GOODS,2804.0
38,136806,Friday,68113191686.0,1,SERVICE DELI,4031.0
38,136806,Friday,7874200999.0,1,GROCERY DRY GOODS,4280.0
7,136817,Friday,7874200439.0,1,BAKERY,8040.0
7,136817,Friday,7726009622.0,1,"CANDY, TOBACCO, COOKIES",44.0
7,136817,Friday,7726009637.0,1,"CANDY, TOBACCO, COOKIES",44.0
7,136817,Friday,76662610556.0,1,SERVICE DELI,4021.0
7,136817,Friday,3760046067.0,2,PRE PACKED DELI,7657.0
7,136830,Friday,2840019914.0,1,DSD GROCERY,9251.0
7,136830,Friday,70595404238.0,1,WIRELESS,35.0
7,136830,Friday,3151.0,1,PRODUCE,7801.0
7,136830,Friday,4093.0,1,PRODUCE,4008.0
7,136830,Friday,7218063831.0,1,FROZEN FOODS,9117.0
7,136830,Friday,7874235200.0,1,DAIRY,1515.0
7,136830,Friday,7600132553.0,2,HOME DECOR,5550.0
7,136830,Friday,4062.0,1,PRODUCE,8104.0
7,136830,Friday,7433190224.0,2,SEAFOOD,1102.0
25,136834,Friday,1131174776.0,1,PLUS AND MATERNITY,764.0
25,136834,Friday,71627246816.0,1,SLEEPWEAR/FOUNDATIONS,54.0
25,136834,Friday,2800008040.0,1,"CANDY, TOBACCO, COOKIES",521.0
25,136834,Friday,88694431224.0,1,SLEEPWEAR/FOUNDATIONS,1242.0
25,136834,Friday,68113173188.0,1,PHARMACY OTC,1532.0
25,136834,Friday,67619617012.0,1,PHARMACY OTC,1511.0
25,136835,Friday,3400000647.0,1,IMPULSE MERCHANDISE,135.0
25,136835,Friday,76125377531.0,1,LADIESWEAR,1545.0
25,136835,Friday,88577948631.0,1,LADIESWEAR,9878.0
25,136835,Friday,880632000000.0,1,LADIESWEAR,286.0
25,136835,Friday,4300002825.0,1,DSD GROCERY,4624.0
25,136835,Friday,4300002828.0,1,DSD GROCERY,4624.0
38,136837,Friday,2113145308.0,1,FROZEN FOODS,1901.0
38,136837,Friday,7874220380.0,1,DSD GROCERY,4501.0
38,136837,Friday,4812127620.0,1,COMM BREAD,3720.0
38,136837,Friday,1070080727.0,1,IMPULSE MERCHANDISE,115.0
38,136837,Friday,9792809496.0,2,DAIRY,1552.0
38,136837,Friday,2113150660.0,1,FROZEN FOODS,1901.0
38,136837,Friday,3400027106.0,1,"CANDY, TOBACCO, COOKIES",89.0
38,136837,Friday,2430004444.0,1,COMM BREAD,3723.0
38,136837,Friday,2840033729.0,1,DSD GROCERY,4354.0
38,136837,Friday,7874205460.0,1,PRE PACKED DELI,7554.0
38,136837,Friday,4667501330.0,1,DAIRY,1356.0
38,136837,Friday,7464100146.0,1,PRODUCE,5930.0
38,136837,Friday,1600048644.0,1,GROCERY DRY GOODS,3556.0
38,136837,Friday,71575630009.0,1,PRODUCE,3505.0
7,136869,Saturday,20270800000.0,1,SERVICE DELI,4042.0
7,136869,Saturday,82486200814.0,1,PRODUCE,5996.0
7,136869,Saturday,61126981899.0,1,DSD GROCERY,3467.0
25,136880,Saturday,88577948659.0,1,LADIESWEAR,2035.0
25,136880,Saturday,880938000000.0,1,LADIESWEAR,1217.0
25,136880,Saturday,80469193976.0,1,SWIMWEAR/OUTERWEAR,298.0
25,136880,Saturday,3500055100.0,1,PERSONAL CARE,401.0
25,136880,Saturday,1910010998.0,1,BEAUTY,4010.0
25,136880,Saturday,880614000000.0,2,LADIESWEAR,324.0
25,136880,Saturday,880619000000.0,1,LADIESWEAR,301.0
25,136880,Saturday,880619000000.0,1,LADIESWEAR,2515.0
25,136880,Saturday,880616000000.0,1,LADIESWEAR,301.0
25,136880,Saturday,84090303560.0,1,ACCESSORIES,153.0
25,136890,Saturday,88694407679.0,1,SLEEPWEAR/FOUNDATIONS,7012.0
25,136890,Saturday,880616000000.0,1,LADIESWEAR,610.0
25,136890,Saturday,4000000110.0,1,IMPULSE MERCHANDISE,100.0
25,136890,Saturday,880635000000.0,1,SLEEPWEAR/FOUNDATIONS,7138.0
7,136911,Saturday,20269900000.0,1,SERVICE DELI,4042.0
7,136911,Saturday,7976503128.0,1,DSD GROCERY,9206.0
7,136915,Saturday,1590000209.0,1,PRE PACKED DELI,7502.0
7,136915,Saturday,7874209728.0,1,COMM BREAD,3717.0
7,136915,Saturday,7874209197.0,1,GROCERY DRY GOODS,2302.0
7,136915,Saturday,7874203952.0,1,HOUSEHOLD PAPER GOODS,110.0
7,136915,Saturday,7874203891.0,1,GROCERY DRY GOODS,2301.0
7,136927,Saturday,7874235201.0,1,DAIRY,1515.0
7,136927,Saturday,68113132896.0,1,PRODUCE,7070.0
7,136927,Saturday,4082.0,1,PRODUCE,4020.0
7,136927,Saturday,2570071032.0,1,HOUSEHOLD PAPER GOODS,6010.0
7,136927,Saturday,3151.0,1,PRODUCE,7801.0
7,136927,Saturday,2840042210.0,1,DSD GROCERY,9257.0
7,136927,Saturday,82415040124.0,2,PRODUCE,7131.0
7,136927,Saturday,4072.0,1,PRODUCE,4170.0
7,136934,Saturday,5200000342.0,1,DSD GROCERY,3006.0
7,136934,Saturday,8660070777.0,2,GROCERY DRY GOODS,2908.0
25,136961,Saturday,7480403211.0,1,AUTOMOTIVE,1505.0
25,136961,Saturday,5107130175.0,1,MENS WEAR,7142.0
25,136961,Saturday,4393562016.0,1,MENS WEAR,5542.0
25,136961,Saturday,8037602103.0,1,PHARMACY OTC,3737.0
25,136961,Saturday,68210220343.0,1,MENS WEAR,3011.0
25,136961,Saturday,30766074625.0,1,PHARMACY OTC,2102.0
25,136973,Saturday,7084702060.0,1,DSD GROCERY,3467.0
25,136973,Saturday,88295697499.0,1,MENS WEAR,2511.0
25,136973,Saturday,88530617622.0,1,MENS WEAR,1101.0
25,136973,Saturday,4000042431.0,1,IMPULSE MERCHANDISE,100.0
25,136992,Saturday,82179621269.0,1,MENS WEAR,975.0
25,136992,Saturday,80469197156.0,1,SWIMWEAR/OUTERWEAR,321.0
25,136992,Saturday,880616000000.0,1,LADIESWEAR,2048.0
25,136992,Saturday,38137102065.0,1,PERSONAL CARE,3070.0
25,136992,Saturday,7007451787.0,1,PHARMACY OTC,402.0
25,136992,Saturday,84101516022.0,1,SPORTING GOODS,5048.0
7,136994,Saturday,81390500115.0,1,SERVICE DELI,7100.0
7,136994,Saturday,4900005115.0,1,DSD GROCERY,9500.0
7,137021,Saturday,5210001747.0,1,GROCERY DRY GOODS,4271.0
7,137021,Saturday,2733100036.0,1,COMM BREAD,3706.0
7,137021,Saturday,3700007100.0,1,HOUSEHOLD CHEMICALS/SUPP,8910.0
7,137021,Saturday,7874237087.0,1,GROCERY DRY GOODS,2835.0
7,137047,Saturday,7774529623.0,1,PRODUCE,7045.0
7,137047,Saturday,2238400200.0,1,PAINT AND ACCESSORIES,3565.0
7,137047,Saturday,60538818715.0,1,DAIRY,1507.0
7,137054,Saturday,2862112348.0,1,DAIRY,9114.0
7,137054,Saturday,1200028617.0,1,DSD GROCERY,3054.0
7,137054,Saturday,68113145738.0,1,PRODUCE,8210.0
38,137058,Saturday,68113110321.0,1,ELECTRONICS,9925.0
38,137058,Saturday,60538871462.0,1,DAIRY,9115.0
38,137058,Saturday,7874201702.0,1,GROCERY DRY GOODS,4253.0
38,137058,Saturday,2500004763.0,1,DAIRY,1407.0
38,137058,Saturday,4470002132.0,1,PRE PACKED DELI,7202.0
38,137058,Saturday,3000005620.0,1,GROCERY DRY GOODS,4351.0
38,137058,Saturday,5100020812.0,1,DSD GROCERY,4646.0
38,137058,Saturday,1600019428.0,1,GROCERY DRY GOODS,4102.0
38,137058,Saturday,2700000900.0,1,DAIRY,1252.0
25,137073,Saturday,1800086050.0,1,DAIRY,1305.0
25,137073,Saturday,4032672572.0,1,MENS WEAR,1513.0
25,137073,Saturday,4460002002.0,4,PETS AND SUPPLIES,1831.0
25,137073,Saturday,82182307210.0,1,MENS WEAR,1080.0
25,137074,Saturday,88348800265.0,1,PHARMACY OTC,523.0
25,137074,Saturday,88882521498.0,1,LADIESWEAR,5221.0
25,137074,Saturday,1254661229.0,1,IMPULSE MERCHANDISE,135.0
25,137074,Saturday,4203710562.0,2,PHARMACY OTC,4020.0
25,137074,Saturday,7116467101.0,1,PHARMACY OTC,4511.0
25,137074,Saturday,88882514604.0,1,LADIESWEAR,9201.0
38,137100,Saturday,5020001929.0,1,DAIRY,1407.0
38,137100,Saturday,7047045725.0,1,DAIRY,1441.0
38,137100,Saturday,7047045728.0,2,DAIRY,1441.0
7,137110,Saturday,1590000043.0,1,PRE PACKED DELI,7557.0
7,137110,Saturday,1590000209.0,1,PRE PACKED DELI,7502.0
7,137110,Saturday,60538871457.0,1,DAIRY,9100.0
38,137116,Saturday,3500051200.0,2,PERSONAL CARE,202.0
38,137116,Saturday,60538871461.0,1,DAIRY,9101.0
38,137116,Saturday,4240002299.0,1,GROCERY DRY GOODS,3630.0
38,137116,Saturday,7874235186.0,1,DAIRY,1508.0
38,137116,Saturday,7874201228.0,1,COMM BREAD,3712.0
7,137132,Saturday,20614600000.0,1,BAKERY,5017.0
25,137155,Saturday,87811400518.0,2,PHARMACY OTC,523.0
25,137155,Saturday,880552000000.0,1,LADIESWEAR,313.0
25,137155,Saturday,87762900314.0,2,PRODUCE,5996.0
25,137155,Saturday,7336077202.0,1,DSD GROCERY,3542.0
25,137155,Saturday,7874211433.0,2,DSD GROCERY,3502.0
25,137155,Saturday,80469197225.0,1,SWIMWEAR/OUTERWEAR,321.0
25,137155,Saturday,7464100285.0,1,PRODUCE,5940.0
25,137155,Saturday,1131174425.0,1,LADIESWEAR,934.0
25,137155,Saturday,7265500122.0,1,FROZEN FOODS,4138.0
25,137157,Saturday,88751200190.0,1,LADIESWEAR,4725.0
25,137157,Saturday,7339001404.0,1,IMPULSE MERCHANDISE,135.0
25,137157,Saturday,60538817677.0,1,SHOES,8967.0
25,137157,Saturday,2569500819.0,1,BEDDING,6060.0
25,137157,Saturday,88577948791.0,1,LADIESWEAR,2056.0
25,137157,Saturday,74619458045.0,1,LADIESWEAR,404.0
25,137160,Saturday,880614000000.0,1,LADIESWEAR,324.0
25,137160,Saturday,88694433084.0,1,SLEEPWEAR/FOUNDATIONS,1229.0
25,137160,Saturday,88694430443.0,1,SLEEPWEAR/FOUNDATIONS,7012.0
25,137160,Saturday,1326260964.0,1,"GIRLS WEAR, 4-6X  AND 7-14",800.0
25,137160,Saturday,880614000000.0,1,LADIESWEAR,324.0
25,137160,Saturday,88694406849.0,1,SLEEPWEAR/FOUNDATIONS,1229.0
25,137160,Saturday,880614000000.0,1,LADIESWEAR,324.0
25,137163,Saturday,5113121254.0,1,SPORTING GOODS,8169.0
25,137163,Saturday,84728000981.0,1,SPORTING GOODS,8105.0
25,137163,Saturday,88295675707.0,1,MENS WEAR,2510.0
25,137163,Saturday,88530634984.0,1,MENS WEAR,5208.0
38,137187,Saturday,4300004203.0,2,DAIRY,1552.0
38,137187,Saturday,4430012111.0,1,GROCERY DRY GOODS,2251.0
38,137187,Saturday,76163520360.0,1,PRODUCE,3502.0
38,137187,Saturday,4430012169.0,1,GROCERY DRY GOODS,2255.0
38,137187,Saturday,7797502275.0,1,DSD GROCERY,9254.0
38,137187,Saturday,7225002128.0,1,COMM BREAD,3719.0
38,137187,Saturday,7874203808.0,1,DAIRY,1358.0
7,137188,Saturday,7874222375.0,1,COMM BREAD,3716.0
25,137198,Saturday,1650054010.0,1,HOUSEHOLD CHEMICALS/SUPP,3080.0
25,137198,Saturday,7124927032.0,1,BEAUTY,6124.0
25,137198,Saturday,5107141448.0,1,MENS WEAR,7200.0
25,137198,Saturday,88309625460.0,1,MENS WEAR,1198.0
25,137201,Saturday,88530617637.0,1,MENS WEAR,1101.0
25,137201,Saturday,3500074127.0,1,PERSONAL CARE,203.0
25,137201,Saturday,7940020170.0,1,PERSONAL CARE,1.0
25,137201,Saturday,88348470890.0,1,PERSONAL CARE,5034.0
25,137201,Saturday,1204403973.0,1,PERSONAL CARE,53.0
25,137201,Saturday,1204403869.0,1,PERSONAL CARE,53.0
25,137201,Saturday,4393578185.0,1,MENS WEAR,5702.0
25,137201,Saturday,4393554290.0,1,MENS WEAR,5210.0
25,137240,Saturday,4650073341.0,1,HOUSEHOLD CHEMICALS/SUPP,8910.0
25,137240,Saturday,4650071693.0,1,HOUSEHOLD CHEMICALS/SUPP,1555.0
25,137240,Saturday,1254600634.0,1,IMPULSE MERCHANDISE,135.0
25,137240,Saturday,88309624204.0,1,MENS WEAR,8238.0
25,137258,Saturday,7874220624.0,1,DSD GROCERY,3301.0
25,137258,Saturday,31254717031.0,1,PHARMACY OTC,1352.0
25,137258,Saturday,489397000000.0,1,LADIESWEAR,18.0
25,137258,Saturday,5107136203.0,1,LADIESWEAR,528.0
25,137258,Saturday,75165896184.0,1,OPTICAL - FRAMES,4032.0
38,137280,Saturday,81829001249.0,1,DAIRY,1442.0
38,137280,Saturday,81829001260.0,1,DAIRY,1442.0
38,137280,Saturday,81829001450.0,1,DAIRY,1433.0
38,137280,Saturday,4056.0,1,PRODUCE,2008.0
38,137280,Saturday,3700021854.0,1,PERSONAL CARE,3119.0
38,137280,Saturday,1254661531.0,1,IMPULSE MERCHANDISE,135.0
38,137280,Saturday,1700008239.0,1,PERSONAL CARE,55.0
38,137280,Saturday,7874207498.0,2,GROCERY DRY GOODS,3506.0
38,137280,Saturday,1254600193.0,1,IMPULSE MERCHANDISE,135.0
38,137280,Saturday,7874209335.0,1,HOUSEHOLD CHEMICALS/SUPP,52.0
38,137280,Saturday,4011.0,1,PRODUCE,5501.0
38,137280,Saturday,7874237052.0,3,GROCERY DRY GOODS,2802.0
38,137280,Saturday,2529300275.0,1,DAIRY,1511.0
38,137280,Saturday,7874203429.0,1,GROCERY DRY GOODS,3554.0
7,137283,Saturday,20554800000.0,1,SERVICE DELI,8015.0
7,137287,Saturday,2500004792.0,1,DAIRY,1406.0
7,137287,Saturday,22846000000.0,1,MEAT - FRESH & FROZEN,9386.0
7,137287,Saturday,4078.0,1,PRODUCE,8303.0
7,137287,Saturday,3338311010.0,1,PRODUCE,108.0
7,137287,Saturday,3151.0,1,PRODUCE,7801.0
7,137287,Saturday,3338320027.0,1,PRODUCE,3601.0
7,137287,Saturday,1450001098.0,1,FROZEN FOODS,1750.0
7,137287,Saturday,7874235187.0,1,DAIRY,1508.0
7,137287,Saturday,1450001101.0,1,FROZEN FOODS,1750.0
7,137287,Saturday,1450001100.0,1,FROZEN FOODS,1750.0
7,137287,Saturday,1450001128.0,1,FROZEN FOODS,1750.0
7,137287,Saturday,1590013401.0,1,PRE PACKED DELI,7501.0
25,137316,Saturday,84034170251.0,1,CELEBRATION,787.0
25,137316,Saturday,88741169078.0,1,LADIESWEAR,2046.0
25,137316,Saturday,1326141837.0,1,BOYS WEAR,4648.0
25,137317,Saturday,5107101057.0,2,MENS WEAR,1605.0
25,137317,Saturday,9362493439.0,1,PLAYERS AND ELECTRONICS,8803.0
25,137317,Saturday,88530634866.0,1,MENS WEAR,5301.0
7,137363,Saturday,8526408631.0,1,COMM BREAD,2200.0
7,137363,Saturday,4780000015.0,1,GROCERY DRY GOODS,2955.0
7,137363,Saturday,22485600000.0,1,MEAT - FRESH & FROZEN,6185.0
7,137363,Saturday,22005600000.0,1,MEAT - FRESH & FROZEN,5501.0
7,137363,Saturday,8526408631.0,1,COMM BREAD,2200.0
25,137392,Saturday,5100020022.0,2,DSD GROCERY,4621.0
25,137392,Saturday,5100020009.0,1,DSD GROCERY,4621.0
25,137392,Saturday,489397000000.0,1,BOYS WEAR,393.0
25,137392,Saturday,3400000098.0,1,IMPULSE MERCHANDISE,145.0
25,137392,Saturday,5200012203.0,1,DSD GROCERY,4607.0
25,137392,Saturday,3400000009.0,1,IMPULSE MERCHANDISE,145.0
25,137392,Saturday,4900002870.0,8,DSD GROCERY,9214.0
25,137392,Saturday,81295402077.0,1,BOYS WEAR,5300.0
25,137392,Saturday,4032634079.0,1,BOYS WEAR,398.0
25,137392,Saturday,88530632214.0,1,BOYS WEAR,1701.0
25,137392,Saturday,692250000000.0,1,BOYS WEAR,1501.0
25,137392,Saturday,88309614674.0,1,MENS WEAR,5664.0
25,137392,Saturday,88309614679.0,1,MENS WEAR,5665.0
38,137414,Saturday,7965600133.0,1,BEAUTY,6000.0
38,137414,Saturday,8312000020.0,2,"LIQUOR,WINE,BEER",2000.0
38,137414,Saturday,7874235187.0,1,DAIRY,1508.0
38,137414,Saturday,5040025520.0,1,COMM BREAD,3704.0
38,137414,Saturday,2840006740.0,1,DSD GROCERY,9268.0
38,137414,Saturday,3760024193.0,1,GROCERY DRY GOODS,2940.0
38,137414,Saturday,78533172236.0,1,PRE PACKED DELI,7207.0
38,137414,Saturday,60538871461.0,1,DAIRY,9101.0
38,137414,Saturday,3940001977.0,2,GROCERY DRY GOODS,2828.0
7,137469,Saturday,20966500000.0,1,SERVICE DELI,7010.0
7,137469,Saturday,20609300000.0,1,SERVICE DELI,8026.0
7,137469,Saturday,22500800000.0,1,SERVICE DELI,8027.0
38,137501,Saturday,1800000401.0,1,DAIRY,1302.0
38,137501,Saturday,60538871457.0,1,DAIRY,9100.0
38,137501,Saturday,81891401432.0,1,COOK AND DINE,3922.0
38,137501,Saturday,3000004090.0,1,GROCERY DRY GOODS,3552.0
38,137501,Saturday,2500005077.0,1,DAIRY,1402.0
7,137503,Saturday,22855700000.0,1,SERVICE DELI,8027.0
7,137503,Saturday,2200001289.0,1,IMPULSE MERCHANDISE,135.0
7,137503,Saturday,22500800000.0,1,SERVICE DELI,8027.0
7,137503,Saturday,20554000000.0,1,SERVICE DELI,8015.0
25,137512,Saturday,76163520360.0,1,PRODUCE,3502.0
25,137512,Saturday,4011.0,1,PRODUCE,5501.0
25,137512,Saturday,5107107210.0,1,MENS WEAR,1012.0
25,137512,Saturday,5107121775.0,1,MENS WEAR,1045.0
25,137512,Saturday,2471930122.0,2,HORTICULTURE AND ACCESS,8625.0
7,137516,Saturday,4470001128.0,1,PRE PACKED DELI,7557.0
7,137516,Saturday,3400040551.0,1,"CANDY, TOBACCO, COOKIES",79.0
7,137516,Saturday,6414404551.0,1,GROCERY DRY GOODS,3005.0
7,137527,Saturday,20154200000.0,1,SERVICE DELI,8001.0
7,137527,Saturday,20154500000.0,1,SERVICE DELI,8001.0
25,137535,Saturday,7603176114.0,1,MENS WEAR,5817.0
25,137535,Saturday,60538862097.0,1,FINANCIAL SERVICES,0.0
25,137535,Saturday,8408470801.0,1,MENS WEAR,1635.0
25,137535,Saturday,88530634973.0,1,MENS WEAR,5123.0
25,137535,Saturday,81463201228.0,1,SPORTING GOODS,5228.0
25,137535,Saturday,8408470800.0,1,MENS WEAR,1635.0
25,137535,Saturday,88309624217.0,1,MENS WEAR,8237.0
25,137535,Saturday,79996742877.0,1,SPORTING GOODS,101.0
7,137554,Saturday,4011.0,1,PRODUCE,5501.0
7,137554,Saturday,4000042431.0,1,IMPULSE MERCHANDISE,100.0
7,137554,Saturday,7667710033.0,1,IMPULSE MERCHANDISE,804.0
7,137554,Saturday,20692800000.0,1,SERVICE DELI,7010.0
7,137599,Saturday,20269900000.0,1,SERVICE DELI,4042.0
7,137599,Saturday,4900004086.0,2,DSD GROCERY,9546.0
7,137599,Saturday,4900005014.0,1,DSD GROCERY,9570.0
7,137599,Saturday,20279200000.0,1,SERVICE DELI,4042.0
7,137599,Saturday,22813300000.0,1,SERVICE DELI,4041.0
38,137606,Saturday,1121000770.0,2,GROCERY DRY GOODS,2219.0
38,137606,Saturday,7790011553.0,3,PRE PACKED DELI,7301.0
38,137625,Saturday,7447101720.0,5,GROCERY DRY GOODS,3302.0
38,137625,Saturday,2800000788.0,2,"CANDY, TOBACCO, COOKIES",115.0
38,137625,Saturday,4460030623.0,1,PETS AND SUPPLIES,1835.0
7,137658,Saturday,3338320030.0,1,PRODUCE,3602.0
7,137658,Saturday,25037100000.0,1,BAKERY,5006.0
7,137658,Saturday,4011.0,1,PRODUCE,5501.0
7,137658,Saturday,2529360101.0,1,DAIRY,1511.0
7,137658,Saturday,2529360039.0,1,DAIRY,1511.0
7,137658,Saturday,22557400000.0,1,MEAT - FRESH & FROZEN,6005.0
38,137666,Saturday,2500005543.0,1,DAIRY,1404.0
38,137666,Saturday,2500005426.0,1,DAIRY,1407.0
38,137666,Saturday,1200000157.0,2,DSD GROCERY,9211.0
25,137712,Saturday,880632000000.0,1,LADIESWEAR,3121.0
25,137712,Saturday,88785403638.0,1,LADIESWEAR,5016.0
25,137712,Saturday,72453690201.0,1,INFANT APPAREL,7009.0
25,137712,Saturday,2746716710.0,1,INFANT APPAREL,1204.0
25,137712,Saturday,84273308457.0,1,LADIESWEAR,716.0
38,137802,Saturday,7874209728.0,2,COMM BREAD,3717.0
38,137802,Saturday,4078.0,1,PRODUCE,8303.0
38,137802,Saturday,4693.0,1,PRODUCE,4450.0
38,137802,Saturday,3120020311.0,2,DSD GROCERY,4639.0
38,137802,Saturday,7874235186.0,1,DAIRY,1508.0
38,137802,Saturday,7225000486.0,1,COMM BREAD,3725.0
38,137802,Saturday,7294560198.0,1,COMM BREAD,3704.0
38,137802,Saturday,2740010307.0,1,DAIRY,1252.0
38,137802,Saturday,7874222375.0,5,COMM BREAD,3716.0
38,137802,Saturday,7294560198.0,1,COMM BREAD,3704.0
38,137802,Saturday,6827473529.0,1,DSD GROCERY,2351.0
38,137802,Saturday,7874222375.0,1,COMM BREAD,3716.0
38,137802,Saturday,7874210460.0,1,AUTOMOTIVE,2500.0
38,137802,Saturday,5138612010.0,2,HOUSEHOLD CHEMICALS/SUPP,9720.0
25,137805,Saturday,60764560196.0,1,MENS WEAR,661.0
25,137805,Saturday,88153950133.0,1,MENS WEAR,1919.0
7,137836,Saturday,7239231923.0,1,DSD GROCERY,4631.0
7,137836,Saturday,7239231921.0,1,DSD GROCERY,4631.0
7,137836,Saturday,20279200000.0,1,SERVICE DELI,4042.0
7,137836,Saturday,81390500297.0,1,SERVICE DELI,7100.0
7,137836,Saturday,76662610973.0,1,SERVICE DELI,4021.0
7,137836,Saturday,7874220625.0,1,DSD GROCERY,3301.0
38,137837,Saturday,3250004381.0,1,GROCERY DRY GOODS,4202.0
38,137837,Saturday,4093.0,2,PRODUCE,4008.0
38,137837,Saturday,2733100610.0,1,DAIRY,7962.0
38,137837,Saturday,4619.0,1,PRODUCE,8606.0
38,137837,Saturday,2733100217.0,1,DAIRY,7962.0
38,137837,Saturday,60538871461.0,2,DAIRY,9101.0
38,137837,Saturday,60538871461.0,-1,DAIRY,9101.0
38,137837,Saturday,2920000350.0,1,GROCERY DRY GOODS,3902.0
38,137837,Saturday,5210044339.0,1,GROCERY DRY GOODS,4251.0
38,137837,Saturday,4078.0,1,PRODUCE,8303.0
38,137837,Saturday,7874209201.0,1,HOUSEHOLD CHEMICALS/SUPP,56.0
38,137837,Saturday,930000044.0,1,GROCERY DRY GOODS,2503.0
38,137837,Saturday,1620033700.0,1,GROCERY DRY GOODS,4451.0
38,137837,Saturday,2370900403.0,1,GROCERY DRY GOODS,2706.0
38,137837,Saturday,2100002649.0,1,GROCERY DRY GOODS,2451.0
38,137837,Saturday,2460001757.0,1,GROCERY DRY GOODS,4254.0
38,137837,Saturday,4048.0,1,PRODUCE,901.0
38,137837,Saturday,7874235186.0,1,DAIRY,1508.0
38,137837,Saturday,7874237467.0,1,DAIRY,7955.0
25,137843,Saturday,82179622341.0,1,SWIMWEAR/OUTERWEAR,102.0
25,137843,Saturday,4072.0,1,PRODUCE,4170.0
25,137843,Saturday,4900004086.0,1,DSD GROCERY,9546.0
25,137843,Saturday,76163520200.0,1,PRODUCE,3501.0
25,137843,Saturday,3710268616.0,1,PRODUCE,6940.0
25,137843,Saturday,4900004584.0,1,DSD GROCERY,3042.0
25,137843,Saturday,82951530151.0,1,DSD GROCERY,4693.0
25,137843,Saturday,80469193742.0,1,SWIMWEAR/OUTERWEAR,114.0
25,137843,Saturday,78915814383.0,1,SWIMWEAR/OUTERWEAR,302.0
7,137908,Saturday,2529300241.0,1,DAIRY,1511.0
7,137908,Saturday,4440012500.0,1,FROZEN FOODS,2303.0
7,137908,Saturday,3338311010.0,1,PRODUCE,108.0
7,137908,Saturday,4145802108.0,1,FROZEN FOODS,2002.0
7,137908,Saturday,4011.0,1,PRODUCE,5501.0
7,137908,Saturday,3800057600.0,2,GROCERY DRY GOODS,3555.0
7,137908,Saturday,7756725434.0,2,FROZEN FOODS,1853.0
7,137917,Saturday,3410051605.0,1,"LIQUOR,WINE,BEER",1100.0
7,137917,Saturday,3338370133.0,1,PRODUCE,8305.0
7,137917,Saturday,2840015224.0,1,DSD GROCERY,4408.0
7,137917,Saturday,22592300000.0,1,MEAT - FRESH & FROZEN,4150.0
7,137917,Saturday,2840014739.0,1,DSD GROCERY,4408.0
38,137920,Saturday,2430004474.0,1,COMM BREAD,3707.0
38,137920,Saturday,9147540799.0,1,DAIRY,1405.0
38,137920,Saturday,4470000975.0,1,PRE PACKED DELI,7557.0
38,137920,Saturday,2430004301.0,1,COMM BREAD,3709.0
7,137931,Saturday,22500500000.0,1,SERVICE DELI,8026.0
7,137931,Saturday,73191912613.0,1,HOUSEHOLD CHEMICALS/SUPP,9720.0
